,lon,lat,Penetratable_Canopy_Cover,height_m,Plant_Area_Index,Height_Diversity,Foliage_Clumping,Gap_probability,canopy_cover_pct,Colour
1318,-10.79423615,7.739014793,0.983581305,40.27,4.269742966,3.311786652,1,0.117810495,0.880619347,red
1319,-10.79392631,7.739435006,0.983897984,35.56,4.012584686,3.27902174,1,0.134006158,0.864452541,red
1320,-10.79362473,7.739852887,0.995758057,35.45,5.087236404,3.302951336,1,0.078225993,0.920133412,red
1321,-10.79332495,7.740270243,0.987769186,43.5,5.884233475,3.317433119,1,0.052477941,0.94583565,red
1322,-10.79301962,7.740689136,0.991834283,29.28,3.499108076,3.261541843,1,0.173309997,0.825218678,red
1323,-10.79271407,7.741108076,0.984844625,36.72,5.132710457,3.330929756,1,0.076464333,0.921891987,red
1324,-10.79240881,7.741526922,0.981920123,46.22,2.940879345,3.216540575,1,0.22922267,0.769405544,red
1325,-10.79211068,7.741943769,0.989929199,36.99,4.82983017,3.311311007,1,0.088990919,0.909387648,red
1326,-10.79181271,7.742360567,0.96271348,48.02,5.686729908,3.184168816,1,0.057934944,0.940388381,red
1327,-10.79152624,7.742774148,0.98425597,31.68,4.292886734,2.254044056,1,0.116452672,0.881974757,red
1328,-10.79122295,7.743192433,0.987641275,23.52,0.291549981,2.935201645,1,0.864127517,0.135630637,red
1329,-10.79091953,7.743610757,0.995723963,26.52,4.598412514,2.905905247,1,0.099927962,0.898470104,red
1330,-10.79062275,7.744027234,0.950079978,5.3,0.076265603,1.748738289,1,0.962519646,0.037413638,red
1331,-10.79031296,7.744447355,0.988049746,23.6,3.145323753,2.984135628,1,0.206911132,0.791677296,red
1332,-10.79000836,7.744866041,0.965325475,29.62,1.74551785,3.240793467,1,0.417147636,0.581815004,red
1333,-10.78970519,7.745284345,0.982796967,29.65,1.738610506,3.134257078,1,0.418593407,0.580371797,red
1334,-10.78940088,7.745702983,0.989518404,31.75,1.684424758,3.189464569,1,0.430110097,0.568875611,red
1335,-10.78909256,7.74612277,0.976177454,42.18,3.12740159,3.242130518,1,0.208776936,0.78981483,red
1336,-10.7887901,7.746540939,0.95844692,40.77,2.31372118,3.287916899,1,0.313823909,0.684954822,red
1337,-10.78849081,7.746958253,0.981256366,31.04,2.56137228,3.303640127,1,0.277212888,0.721500695,red
1338,-10.7881793,7.74737901,0.994434595,42.22,4.456326485,2.872465372,1,0.107298993,0.891112149,red
1339,-10.78786626,7.747800221,0.987649977,30.26,2.621893644,3.156585932,1,0.268935353,0.729763508,red
1340,-10.787556,7.748220679,0.987381518,35.83,5.143331051,3.237186909,1,0.076058634,0.922296941,red
1341,-10.78725402,7.748638839,0.988033354,32.84,5.646336555,3.271790504,1,0.059119064,0.939206362,red
1342,-10.78695029,7.749057506,0.987889469,31.45,4.548007011,3.178685188,1,0.102483034,0.895919561,red
1343,-10.786652,7.749474667,0.979235828,29.85,2.273000002,3.05445528,1,0.320290685,0.678499579,red
1344,-10.78635117,7.749892549,0.979227066,34.22,1.838382483,3.255843878,1,0.398188353,0.600740552,red
1345,-10.78605827,7.750308225,0.996204376,27.14,3.041450739,3.08112216,1,0.217961505,0.780646622,red
1346,-10.78574864,7.750728585,0.987838686,45.47,8.005102158,3.320521832,1,0.018139059,0.980113447,red
1347,-10.78544435,7.751147455,0.994565666,35.97,4.241463184,3.063960791,1,0.119491175,0.878941715,red
1348,-10.78514169,7.75156587,0.996241212,35.31,4.287300587,3.304096222,1,0.116778962,0.881649077,red
1349,-10.78483698,7.751984858,0.988705397,43.24,7.502921104,3.302275419,1,0.023326872,0.974934876,red
1350,-10.78453083,7.752404245,0.984968007,34.45,1.396878004,3.277652264,1,0.4967421,0.502362192,red
1351,-10.78422357,7.752823933,0.99102354,34.45,4.750139236,3.288038492,1,0.092615001,0.905770063,red
1352,-10.78391874,7.753242934,0.956400454,29.17,5.530439854,3.264540434,1,0.062652603,0.935679138,red
1353,-10.78361051,7.753662873,0.987886727,31.12,3.932720423,3.275707483,1,0.139475539,0.858992934,red
1354,-10.78330535,7.754081938,0.991856337,28.9,4.9790411,3.007438183,1,0.082582369,0.915784895,red
1355,-10.7830053,7.754499558,0.948947966,19.26,0.5335145,2.704747915,1,0.765494823,0.234087855,red
1356,-10.78269211,7.754920831,0.955725014,28.3,3.656526089,3.13264966,1,0.160169512,0.838335872,red
1357,-10.78239382,7.755337915,0.981428921,19.32,2.326958179,2.841669559,1,0.311750114,0.687025011,red
1358,-10.78209017,7.755756473,0.99325192,10.02,0.237376124,1.851127982,1,0.887896895,0.111903615,red
1359,-10.78178038,7.756176721,0.996044755,30.37,5.881890297,3.203668594,1,0.052539583,0.945774257,red
1360,-10.78147811,7.756594833,0.991676211,22.8,4.896938801,2.930592299,1,0.086049326,0.912324131,red
1361,-10.78117468,7.757013238,0.98193562,30.67,7.507615566,3.299204111,1,0.023272097,0.974989653,red
1362,-10.78087228,7.757431321,0.990830362,35.56,4.615060806,3.181629896,1,0.099098176,0.899298549,red
1363,-10.78056901,7.757849619,0.989885569,37.18,4.33927393,3.334465981,1,0.113778137,0.884644687,red
1364,-10.78026804,7.758267249,0.956572056,29.51,1.676036477,3.203558207,1,0.431921154,0.567067862,red
1365,-10.77995594,7.75868797,0.990034401,30.29,3.39861989,3.241733789,1,0.182256654,0.816288114,red
1366,-10.7796459,7.759108096,0.988059461,37.09,4.822886944,2.990316391,1,0.08930102,0.9090783,red
1367,-10.77933971,7.759527134,0.952874959,26.67,0.986281991,3.153967142,1,0.610168517,0.389137775,red
1368,-10.77903942,7.75994451,0.987895906,15.56,0.65015161,2.64185214,1,0.722054005,0.277451366,red
1369,-10.7787391,7.760361891,0.98075521,16.27,0.586241245,2.653476477,1,0.745542467,0.254004687,red
1370,-10.77843407,7.760780589,0.991045296,28.98,3.895195007,3.1154356,1,0.142121986,0.856351376,red
1371,-10.77813483,7.761197667,0.9847579,30.59,4.818098545,3.199802399,1,0.089515463,0.908864319,red
1372,-10.7778334,7.761615366,0.989069939,29.87,4.266970634,3.279788733,1,0.117974296,0.88045615,red
1373,-10.77753601,7.762031944,0.987625897,31.89,6.03718853,3.201094389,1,0.048607592,0.949699402,red
1374,-10.77723435,7.762449732,0.990830421,32.45,5.590585232,3.313020706,1,0.060793299,0.937535405,red
1375,-10.77692505,7.762869675,0.987182736,41.13,5.91548872,3.324973822,1,0.051662821,0.946649671,red
1376,-10.7766303,7.763285573,0.988580585,26.85,4.996124744,3.116938353,1,0.081878774,0.916487455,red
1377,-10.77632505,7.763704429,0.989132345,38.08,5.272899628,3.074753523,1,0.07127928,0.927068114,red
1378,-10.77602228,7.764122626,0.989521027,29.95,3.909040451,3.218710899,1,0.141139805,0.857331932,red
1379,-10.77571007,7.764543494,0.979699671,45.88,4.472359657,3.220999002,1,0.106440827,0.891969144,red
1380,-10.77540783,7.764961614,0.980010569,17.54,1.65628624,2.663701773,1,0.436215311,0.562781513,red
1381,-10.77510219,7.765380728,0.99389708,22.51,3.573580027,2.725378752,1,0.166964337,0.8315534,red
1382,-10.77480357,7.76579792,0.989578485,19.45,3.230985641,2.70144105,1,0.198221043,0.800352335,red
1383,-10.77449558,7.766217787,0.962921143,27.22,4.578920364,3.219820976,1,0.100908503,0.897491693,red
1384,-10.77419526,7.766635563,0.984833539,30.96,3.868808031,3.05005908,1,0.144012943,0.854463995,red
1385,-10.77389744,7.767052695,0.983798146,16.27,2.530256987,2.493571043,1,0.281567365,0.717154324,red
1386,-10.77358849,7.767472999,0.983907878,19.55,0.477169663,2.923070431,1,0.787406921,0.212214798,red
1387,-10.7732782,7.767893737,0.988811433,29.13,5.245084286,3.288817406,1,0.072279364,0.926069975,red
1388,-10.77296984,7.768313983,0.988389492,30.7,5.287011147,3.292168617,1,0.070777267,0.927569389,red
1389,-10.77266217,7.768734081,0.985297024,23.7,2.423942804,2.969027281,1,0.296967775,0.701781332,red
1390,-10.77236025,7.769152616,0.987207711,34.15,4.143995285,3.302567244,1,0.125469714,0.872974277,red
1391,-10.77206134,7.769570343,0.989063621,26.39,5.138036251,3.054532528,1,0.076260738,0.922095716,red
1392,-10.77175883,7.76998911,0.982664287,33.18,4.356018543,3.236590147,1,0.112827949,0.885593593,red
1393,-10.7714621,7.770406289,0.962214053,23.19,0.668675423,2.963777542,1,0.715385556,0.284108043,red
1394,-10.77115707,7.770825853,0.989423871,30.37,4.988565445,3.155651093,1,0.082189433,0.91617763,red
1395,-10.77086034,7.771243152,0.989046514,15.89,3.569907665,2.508555651,1,0.167271808,0.831246614,red
1396,-10.77054882,7.771664606,0.983707726,26.78,5.253443241,3.103524208,1,0.071977377,0.926371515,red
1397,-10.77024044,7.772085191,0.981693327,27.55,4.043059349,3.126233339,1,0.131976351,0.866479337,red
1398,-10.76993648,7.772504545,0.990359068,23.55,4.558793545,2.871384859,1,0.101930968,0.896471262,red
1399,-10.76963277,7.772923829,0.996303439,21.35,2.055128336,2.503809214,1,0.357222795,0.64163363,red
1400,-10.76932922,7.773343065,0.983689129,23.19,2.827055454,2.959059238,1,0.2426714,0.755981207,red
1401,-10.76902596,7.773762211,0.984931231,22.29,3.24668169,2.801995754,1,0.196668819,0.801901996,red
1402,-10.76872789,7.774179892,0.983350992,9.15,0.087647572,2.147719145,1,0.95704782,0.042875737,red
1403,-10.76842519,7.774598849,0.961299777,6.94,0.044123895,1.441249847,1,0.978141189,0.021819936,red
1404,-10.76812551,7.775016941,0.956815839,12.03,0.202320218,2.205138206,1,0.903625369,0.096203156,red
1405,-10.76782335,7.775435698,0.990671694,20.56,7.575680733,2.806288719,1,0.022492096,0.975768864,red
1406,-10.76752233,7.775854107,0.988788486,17.12,1.941825867,2.519239664,1,0.378082305,0.620811224,red
1407,-10.76722442,7.77627161,0.95735389,10.21,0.584096014,2.011229515,1,0.74634409,0.253204614,red
1408,-10.76691863,7.776691275,0.961043596,15.43,1.390518546,2.461524963,1,0.498327196,0.500780284,red
1409,-10.7666171,7.777109705,0.98011905,10.13,0.597375453,2.164959431,1,0.741396248,0.258143693,red
1410,-10.76631324,7.777528738,0.990587413,12.56,1.02379632,2.306690931,1,0.598810256,0.400476009,red
1411,-10.76601202,7.77794699,0.957576334,9.94,0.2909756,2.156057119,1,0.864376307,0.135382444,red
1412,-10.76570762,7.778366089,0.984906137,10.92,0.866531789,2.1930902,1,0.647887588,0.351485997,red
1413,-10.76540165,7.778785593,0.94840306,17.3,0.357269317,2.79756093,1,0.836145163,0.163563326,red
1414,-10.76509749,7.77920456,0.985343218,25.84,6.796710014,2.858232975,1,0.033226367,0.965053678,red
1415,-10.76478567,7.779625643,0.984703481,29.46,5.076360226,3.195231676,1,0.078653455,0.919707417,red
1416,-10.76447972,7.780045062,0.990087926,20.45,3.773195267,2.81961298,1,0.151077867,0.847411871,red
1417,-10.76418238,7.780462056,0.98134315,9.22,0.210403994,2.137583733,1,0.899973929,0.099848121,red
1418,-10.76386861,7.780883632,0.979108989,26.7,2.470802307,3.17320776,1,0.290078729,0.708658278,red
1419,-10.76356204,7.781303184,0.991816223,29.25,4.624377251,3.137556076,1,0.098636933,0.899759531,red
1420,-10.7632537,7.781723229,0.989549935,28.42,4.948260307,3.208600521,1,0.083865628,0.914504528,red
1421,-10.76295012,7.782141941,0.962895572,41.7,2.529968262,3.046995163,1,0.281608194,0.717113793,red
1422,-10.76265801,7.78255739,0.984540939,28.71,5.38709116,3.084161282,1,0.067316756,0.931023955,red
1423,-10.76235021,7.782977218,0.988174379,30.29,4.846920967,3.306690931,1,0.088232532,0.910145402,red
1424,-10.76203985,7.783397776,0.955681741,26.44,4.063225746,3.161533356,1,0.130649939,0.867803454,red
1425,-10.76173524,7.783816745,0.982317924,31.22,5.048834801,3.310913801,1,0.079745375,0.918617487,red
1426,-10.76143671,7.784234033,0.956484735,27.34,3.250714779,3.229635715,1,0.196271956,0.802298188,red
1427,-10.76113584,7.784652003,0.987687647,28.35,2.616591215,3.254687786,1,0.269650847,0.729049802,red
1428,-10.76083397,7.785070286,0.989013135,29.7,4.806007862,3.295669079,1,0.090059333,0.908321857,red
1429,-10.76053008,7.785489171,0.956415296,32.27,2.066755533,3.192377567,1,0.355148435,0.643704355,red
1430,-10.75962185,7.786745128,0.983430028,22.95,2.028398514,3.024815559,1,0.362037778,0.63682729,red
1431,-10.75932198,7.787163081,0.950590551,21.5,0.13455084,2.789339542,1,0.934825599,0.065058477,red
1432,-10.75903047,7.787578748,0.951322079,5.3,0.065140143,1.488469601,1,0.967898428,0.032044452,red
1433,-10.75872688,7.787997854,0.953866661,7.51,0.125809535,1.998012781,1,0.93892765,0.060963724,red
1434,-10.75842755,7.788415814,0.959314764,4.03,0.022060094,1.199143171,1,0.989011109,0.010969331,red
1435,-10.75812533,7.788834629,0.98285228,11.18,1.024536967,2.111761332,1,0.598588169,0.400697708,red
1436,-10.75782102,7.789254064,0.97163403,19.86,1.039734364,2.859136343,1,0.594048858,0.405228943,red
1437,-10.75751269,7.789674656,0.964241624,29.95,0.9195894,3.253941298,1,0.630896032,0.368447304,red
1438,-10.75721707,7.790091715,0.967683196,15.73,0.523076117,2.640534878,1,0.769507825,0.230082139,red
1439,-10.75691402,7.790510875,0.986886501,15.89,1.239677072,2.579520464,1,0.53743726,0.461739808,red
1440,-10.75661145,7.790929912,0.980954587,14.39,1.22923553,2.419192076,1,0.540255487,0.458926618,red
1441,-10.75630919,7.791348871,0.98698163,14.13,4.570065975,2.37637496,1,0.10135711,0.897044182,red
1442,-10.75599712,7.791770578,0.959179401,15.73,0.112715341,2.653392076,1,0.945106089,0.054796271,red
1443,-10.75570021,7.79218804,0.968936265,4.55,0.073612787,1.490644336,1,0.963799477,0.036136094,red
1444,-10.75539296,7.792608383,0.980990291,14.47,0.333166331,2.527419329,1,0.846301138,0.15342544,red
1445,-10.75509108,7.793027208,0.973800838,13.05,1.159462571,2.288871765,1,0.559470475,0.439745814,red
1446,-10.75478764,7.793446448,0.980964661,11.1,0.372018248,2.306104422,1,0.829990864,0.169706717,red
1447,-10.75448769,7.793864684,0.973761618,8.4,0.297233343,1.992064118,1,0.861671209,0.138082728,red
1448,-10.75418659,7.79428321,0.95908463,6.57,0.008154212,1.371112823,1,0.995923936,0.004068791,red
1449,-10.75388268,7.794702481,0.959693134,7.69,0.002897041,0.636514187,1,0.998549938,0.00144747,red
1450,-10.75356655,7.795125128,0.984940052,26.59,0.885750949,3.096930504,1,0.641680539,0.357682049,red
1451,-10.75326003,7.795545035,0.965978742,32.16,2.765732527,3.081438303,1,0.250241041,0.748425245,red
1452,-10.75296831,7.79596074,0.966184318,5.82,0.053952992,1.772785783,1,0.973337352,0.026615243,red
1453,-10.7526643,7.796379825,0.951282442,5.19,0.008344804,0.787729144,1,0.995828867,0.004163694,red
1454,-10.75235006,7.796801707,0.955078542,24.2,0.680275381,2.774941921,1,0.711241066,0.288245261,red
1455,-10.75204859,7.797219935,0.980916083,17.9,0.43574509,2.068785429,1,0.803915739,0.19573544,red
1456,-10.75174977,7.797637345,0.958633244,6.53,0.005145176,0.767535925,1,0.997426152,0.002569276,red
1457,-10.75144643,7.798055942,0.988102257,15.81,0.355312169,2.674556971,1,0.836965322,0.162744686,red
1458,-10.75114344,7.798474371,0.9564026,16.53,0.600978255,2.555904627,1,0.740059555,0.259478062,red
1459,-10.75082959,7.798895776,0.989273369,30.55,6.482035637,3.163049936,1,0.038898759,0.959391654,red
1460,-10.75051923,7.799316147,0.980456114,32.75,3.010462046,3.033621311,1,0.221371457,0.777243555,red
1461,-10.75021385,7.799735075,0.992281437,34.9,4.666624069,3.182630301,1,0.096571691,0.901821375,red
1462,-10.74991982,7.800150782,0.9897843,13.8,0.679551363,2.46894598,1,0.711499095,0.287987739,red
1463,-10.7496204,7.800567966,0.982014477,15.22,1.535901308,2.416071177,1,0.463328481,0.535716951,red
1464,-10.74931395,7.800987087,0.993203521,24.5,8.021528244,2.944504976,1,0.017990518,0.980262816,red
1465,-10.74900519,7.801406834,0.988218606,16.63,3.538591146,2.596791983,1,0.169916511,0.828607082,red
1466,-10.74869877,7.801825914,0.982984364,9.82,0.382565737,2.131696224,1,0.825617492,0.17407234,red
1467,-10.74839047,7.80224551,0.992110491,23.52,3.990888834,2.985258818,1,0.135470718,0.862991631,red
1468,-10.74808581,7.802664092,0.979875684,27.34,4.332328796,3.076481581,1,0.11417488,0.884249628,red
1469,-10.74779139,7.80307981,0.957234502,12.52,0.868552029,2.211690903,1,0.647232473,0.352140129,red
1470,-10.74748244,7.803499611,0.995868146,21.69,5.123388767,2.839306355,1,0.076822445,0.921535671,red
1471,-10.74717081,7.803920186,0.988204062,19.37,2.305823803,2.669177771,1,0.315068245,0.683713615,red
1472,-10.74686399,7.804339443,0.949335992,20.07,2.422180176,2.819129705,1,0.297230363,0.701519787,red
1473,-10.74656174,7.804757454,0.983798385,19.4,2.278140306,2.727813244,1,0.319467574,0.679322124,red
1474,-10.74626151,7.805174944,0.987221718,16.37,2.954178333,2.5980618,1,0.227701262,0.770925283,red
1475,-10.74595698,7.805593685,0.985473156,26.73,4.667262077,3.087331295,1,0.096540898,0.901852429,red
1476,-10.74565219,7.806012556,0.986943424,28.64,4.416373253,2.95207119,1,0.109468259,0.888948083,red
1477,-10.74534944,7.806430921,0.985788584,24.45,0.204189986,3.031279802,1,0.902779579,0.097047552,red
1478,-10.74503822,7.806851728,0.953866363,39.09,2.013964176,3.262663126,1,0.364665061,0.634205103,red
1479,-10.74473088,7.807271527,0.996382415,32.5,4.870672703,3.309844255,1,0.087189198,0.911187589,red
1480,-10.7444342,7.807688426,0.982990086,23.34,2.599854231,3.017565727,1,0.271921217,0.72678405,red
1481,-10.74412953,7.808107646,0.985191643,18.1,1.820429206,2.716712713,1,0.401785821,0.597150385,red
1482,-10.74382418,7.808527146,0.962114155,17.17,0.228083879,2.694093227,1,0.892039299,0.107768722,red
1483,-10.74351711,7.808947212,0.947910011,16.87,0.15678294,2.284858942,1,0.924473286,0.075392403,red
1484,-10.74320989,7.809367399,0.951111555,10.21,0.056935869,1.927506328,1,0.971884191,0.028065832,red
1485,-10.74290307,7.809787555,0.960644126,16.68,0.923902392,2.632390738,1,0.629534841,0.369806409,red
1486,-10.74260848,7.810204361,0.95235914,5.9,0.055260401,1.529991031,1,0.972700119,0.027251311,red
1487,-10.74230839,7.810622784,0.983935654,7.25,0.35658595,1.850469708,1,0.836431563,0.163277581,red
1488,-10.74199854,7.811044013,0.980605841,17.02,1.08393836,2.574276686,1,0.581040621,0.418214411,red
1489,-10.74169472,7.811463623,0.980414569,14.35,1.099580407,2.417408228,1,0.576506019,0.422740996,red
1490,-10.74139571,7.811881954,0.983339012,4.92,0.033853937,1.62302053,1,0.983185828,0.01678426,red
1491,-10.74108488,7.812303663,0.964312136,22.51,0.711203814,3.048024893,1,0.700307846,0.299159318,red
1492,-10.74078742,7.812721691,0.961140454,12.89,0.129404098,2.195964575,1,0.937238693,0.062649727,red
1493,-10.74048791,7.813140356,0.949419439,16.87,0.371729493,2.509047031,1,0.830111027,0.169586897,red
1494,-10.74019011,7.813558602,0.96372503,4.96,0.0101157,1.147317529,1,0.994945943,0.005045058,red
1495,-10.73989009,7.813977526,0.951296329,8.03,0.26364246,1.937462687,1,0.876291871,0.123488151,red
1496,-10.73958766,7.814397181,0.9561795,9.38,0.38985306,2.005474329,1,0.822609484,0.177075133,red
1497,-10.73928095,7.814818089,0.985905111,15.71,1.5582335,2.026748896,1,0.458174795,0.540861845,red
1498,-10.73898053,7.815237285,0.978445411,11.32,1.190966606,2.168026924,1,0.550711632,0.448489547,red
1499,-10.73866883,7.815659692,0.983377576,25.17,1.377086043,3.038209915,1,0.501691759,0.497422278,red
1500,-10.73836605,7.816079646,0.985174596,21.46,0.424269348,2.608513832,1,0.808550179,0.191109419,red
1501,-10.73806691,7.816498626,0.959548235,15.73,0.307099372,2.48498559,1,0.857423604,0.142322883,red
